Sæson,KampID,Dato,Tid,Sted,Køn,Alder,Liga,Pulje,Hjemmehold,Udehold,Resultat,Dommer 1,Dommer 2
2025-2026,16860,2025-09-18,19:15,Ceres Park Arena Hal 1,Damer,Senior,1. Division Kvinder,1DK Vest,Team Århus Floorball,Hørning Floorball Klub,0-8,,
2025-2026,16864,2025-10-04,13:00,Tornhøj Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Vest,Aalborg Flyers FC,Team Århus Floorball,2-2,D-Aalborg Flyers .,D-Aalborg Flyers .
2025-2026,16866,2025-10-07,19:30,Tornhøj Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Vest,Aalborg Flyers FC,Hørning Floorball Klub,9-4,D-Aalborg Flyers .,D-Aalborg Flyers .
2025-2026,16868,2025-10-23,19:15,Hørning Idrætscenter Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Hørning Floorball Klub,Snejbjerg Snipers Floorball,4-4,D-Hørning .,D-Hørning .
2025-2026,16859,2025-10-26,14:00,Snejbjerg Hallerne Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Snejbjerg Snipers Floorball,Aalborg Flyers FC,2-0,D-Snejbjerg Floorball .,D-Snejbjerg Floorball .
2025-2026,16871,2025-11-01,13:30,Hørning Idrætscenter Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Hørning Floorball Klub,Aalborg Flyers FC,2-5,D-Hørning .,D-Hørning .
2025-2026,16869,2025-11-06,20:15,Snejbjerg Hallerne Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Snejbjerg Snipers Floorball,Hørning Floorball Klub,4-2,D-Snejbjerg Floorball .,D-Snejbjerg Floorball .
2025-2026,16861,2025-12-04,20:15,Snejbjerg Hallerne Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Snejbjerg Snipers Floorball,Team Århus Floorball,8-1,D-Snejbjerg Floorball .,D-Snejbjerg Floorball .
2025-2026,16876,2026-01-11,12:30,Ceres Park Arena Hal 1,Damer,Senior,1. Division Kvinder,1DK Vest,Team Århus Floorball,Snejbjerg Snipers Floorball,4-7,D-Team Århus Floorball .,D-Team Århus Floorball .
2025-2026,16877,2026-02-05,19:30,Hørning Idrætscenter Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Hørning Floorball Klub,Team Århus Floorball,2-5,D-Hørning .,D-Hørning .
2025-2026,16878,2026-02-15,12:00,Tornhøj Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Vest,Aalborg Flyers FC,Snejbjerg Snipers Floorball,4-1,D-Aalborg Flyers .,D-Aalborg Flyers .
2025-2026,16881,2026-02-19,20:15,Snejbjerg Hallerne Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Snejbjerg Snipers Floorball,Team Århus Floorball,4-5,D-Snejbjerg Floorball .,D-Snejbjerg Floorball .
2025-2026,16880,2026-02-26,19:30,Hørning Idrætscenter Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Team Århus Floorball,Hørning Floorball Klub,,D-Hørning .,D-Hørning .
2025-2026,16884,2026-03-08,13:00,Tornhøj Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Vest,Aalborg Flyers FC,Team Århus Floorball,,D-Aalborg Flyers .,D-Aalborg Flyers .
2025-2026,16886,2026-03-17,19:30,Tornhøj Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Vest,Aalborg Flyers FC,Hørning Floorball Klub,,D-Aalborg Flyers .,D-Aalborg Flyers .
2025-2026,16888,2026-03-19,19:15,Hørning Idrætscenter Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Hørning Floorball Klub,Snejbjerg Snipers Floorball,,D-Hørning .,D-Hørning .
2025-2026,16879,2026-03-22,14:00,Snejbjerg Hallerne Hallen,Damer,Senior,1. Division Kvinder,1DK Vest,Snejbjerg Snipers Floorball,Aalborg Flyers FC,,D-Snejbjerg Floorball .,D-Snejbjerg Floorball .
2025-2026,16873,2026-04-11,13:15,Ceres Park Arena Hal 1,Damer,Senior,1. Division Kvinder,1DK Vest,Team Århus Floorball,Aalborg Flyers FC,,,
2025-2026,16490,2025-10-04,13:30,Sundby hallen Hal 3,Damer,Senior,1. Division Kvinder,1DK Øst,Hafnia FC,Herlev FC,6-0,D-Hafnia D-Hafnia,D-Hafnia D-Hafnia
2025-2026,16491,2025-10-05,13:30,Damagerhallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Greve Floorball Club,Hvidovre Attack Floorball Club,2-2,Torben Vandet,Allan Slott Rasmussen
2025-2026,16487,2025-10-08,19:00,Avedøre Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Hvidovre Attack Floorball Club,Vallensbæk Floorball,8-0,D-Hvidovre Attack FC .,D-Hvidovre Attack FC .
2025-2026,16493,2025-10-12,13:30,Damagerhallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Greve Floorball Club,Vallensbæk Floorball,3-0,D-Greve FC .,D-Greve FC .
2025-2026,16494,2025-10-26,14:30,Sundby hallen Hal 3,Damer,Senior,1. Division Kvinder,1DK Øst,Hafnia FC,Greve Floorball Club,4-6,Rasmus Nielsen,Niels Breitenbach
2025-2026,16488,2025-10-29,20:15,Herlev Gymnasium Hallen,Damer,Senior,1. Division Kvinder,1DK Øst,Herlev FC,Hvidovre Attack Floorball Club,3-5,D-Herlev Floorball,D-Herlev Floorball
2025-2026,16496,2025-11-02,10:30,Anneks Hallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Herlev FC,Vallensbæk Floorball,3-3,D-Herlev Floorball,D-Herlev Floorball
2025-2026,16497,2025-11-02,13:30,Damagerhallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Greve Floorball Club,Hafnia FC,0-2,D-Greve FC .,D-Greve FC .
2025-2026,16498,2025-11-08,11:00,Pilehaveskolen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Vallensbæk Floorball,Greve Floorball Club,3-3,D-Vallensbæk Floorball D-Vallensbæk Floorball,D-Vallensbæk Floorball D-Vallensbæk Floorball
2025-2026,16499,2025-11-16,12:00,Sundby hallen Hal 3,Damer,Senior,1. Division Kvinder,1DK Øst,Hafnia FC,Hvidovre Attack Floorball Club,4-1,D-Hafnia D-Hafnia,D-Hafnia D-Hafnia
2025-2026,16486,2025-11-16,13:00,Anneks Hallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Herlev FC,Greve Floorball Club,5-2,D-Herlev Floorball,D-Herlev Floorball
2025-2026,16500,2025-11-30,18:00,Avedøre Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Hvidovre Attack Floorball Club,Greve Floorball Club,4-2,D-Hvidovre Attack FC .,D-Hvidovre Attack FC .
2025-2026,16495,2025-12-13,11:00,Pilehaveskolen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Vallensbæk Floorball,Herlev FC,1-5,D-Vallensbæk Floorball D-Vallensbæk Floorball,D-Vallensbæk Floorball D-Vallensbæk Floorball
2025-2026,16502,2026-01-11,14:00,Sundby hallen Hal 3,Damer,Senior,1. Division Kvinder,1DK Øst,Hafnia FC,Vallensbæk Floorball,13-1,Torben Tykskov,Micky Holdorf Petersen
2025-2026,16501,2026-01-18,13:00,Anneks Hallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Herlev FC,Hafnia FC,2-6,D-Herlev Floorball,D-Herlev Floorball
2025-2026,16505,2026-01-25,11:30,Damagerhallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Greve Floorball Club,Herlev FC,2-2,D-Greve FC .,D-Greve FC .
2025-2026,16504,2026-01-28,18:45,Avedøre Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Vallensbæk Floorball,Hvidovre Attack Floorball Club,2-2,D-Hvidovre Attack FC .,D-Hvidovre Attack FC .
2025-2026,16506,2026-02-01,13:00,Anneks Hallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Herlev FC,Greve Floorball Club,2-4,D-Herlev Floorball,D-Herlev Floorball
2025-2026,16503,2026-02-21,14:30,Avedøre Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Hvidovre Attack Floorball Club,Herlev FC,,D-Hvidovre Attack FC .,D-Hvidovre Attack FC .
2025-2026,16509,2026-02-28,11:00,Pilehaveskolen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Vallensbæk Floorball,Hafnia FC,,D-Vallensbæk Floorball D-Vallensbæk Floorball,D-Vallensbæk Floorball D-Vallensbæk Floorball
2025-2026,16508,2026-03-01,10:30,Anneks Hallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Herlev FC,Hvidovre Attack Floorball Club,,D-Herlev Floorball,D-Herlev Floorball
2025-2026,16510,2026-03-07,13:30,Sundby hallen Hal 3,Damer,Senior,1. Division Kvinder,1DK Øst,Hafnia FC,Herlev FC,,D-Hafnia D-Hafnia,D-Hafnia D-Hafnia
2025-2026,16511,2026-03-08,11:30,Damagerhallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Greve Floorball Club,Hvidovre Attack Floorball Club,,D-Greve FC .,D-Greve FC .
2025-2026,16513,2026-03-15,15:00,Damagerhallen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Greve Floorball Club,Vallensbæk Floorball,,D-Greve FC .,D-Greve FC .
2025-2026,16489,2026-03-18,20:00,Pilehaveskolen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Vallensbæk Floorball,Hafnia FC,,D-Vallensbæk Floorball D-Vallensbæk Floorball,D-Vallensbæk Floorball D-Vallensbæk Floorball
2025-2026,16515,2026-03-21,11:00,Pilehaveskolen Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Vallensbæk Floorball,Herlev FC,,D-Vallensbæk Floorball D-Vallensbæk Floorball,D-Vallensbæk Floorball D-Vallensbæk Floorball
2025-2026,16514,2026-03-29,12:00,Sundby hallen Hal 3,Damer,Senior,1. Division Kvinder,1DK Øst,Hafnia FC,Greve Floorball Club,,D-Hafnia D-Hafnia,D-Hafnia D-Hafnia
2025-2026,16507,2026-04-12,15:00,Avedøre Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Hvidovre Attack Floorball Club,Vallensbæk Floorball,,,
2025-2026,16512,2026-04-18,11:00,Avedøre Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Hvidovre Attack Floorball Club,Hafnia FC,,,
2025-2026,16492,2026-04-25,12:00,Avedøre Idrætscenter Hal 1,Damer,Senior,1. Division Kvinder,1DK Øst,Hvidovre Attack Floorball Club,Hafnia FC,,D-Hvidovre Attack FC .,D-Hvidovre Attack FC .
2025-2026,16516,2025-09-20,16:00,Helsingør Idrætspark Stadion og Haller Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Helsingør FT,Alliancen København,3-7,Remi Johansen,Ken Børge Poulsen
2025-2026,16518,2025-09-21,11:00,Stenløse Idrætsanlæg Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Egedal Floorball Klub,Sydsjællands Floorball Club,2-2,D-Egedal floorball .,D-Egedal floorball .
2025-2026,16517,2025-09-21,14:00,Benløsehallen Hal 1,Damer,Senior,2. Division Kvinder,Pulje 1,Benløse FC,Rødovre FC,2-1,D-Benløse FC .,D-Benløse FC .
2025-2026,16520,2025-09-27,11:00,Stenløse Idrætsanlæg Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Egedal Floorball Klub,Benløse FC,0-7,D-Egedal floorball .,D-Egedal floorball .
2025-2026,16521,2025-09-28,12:00,Iselingehallen Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Sydsjællands Floorball Club,Helsingør FT,5-0,D-Sydsjælland Floorball Club,D-Sydsjælland Floorball Club
2025-2026,16523,2025-10-04,10:30,Helsingør Idrætspark Stadion og Haller Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Helsingør FT,Rungsted-Hørsholm FK,5-4,D-Helsingør FT .,D-Helsingør FT .
2025-2026,16524,2025-10-05,11:00,Iselingehallen Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Sydsjællands Floorball Club,Rødovre FC,1-0,D-Sydsjælland Floorball Club,D-Sydsjælland Floorball Club
2025-2026,16522,2025-10-05,11:30,Benløsehallen Hal 1,Damer,Senior,2. Division Kvinder,Pulje 1,Benløse FC,Alliancen København,4-0,D-Benløse FC .,D-Benløse FC .
2025-2026,16527,2025-10-09,18:45,Bengerdshallen Hal 1,Damer,Senior,2. Division Kvinder,Pulje 1,Benløse FC,Sydsjællands Floorball Club,0-1,D-Benløse FC .,D-Benløse FC .
2025-2026,16525,2025-10-12,14:30,Bellahøj Hallerne Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Alliancen København,Egedal Floorball Klub,0-3,Niels Breitenbach,Rasmus Nielsen
2025-2026,16528,2025-11-02,10:00,Bellahøj Hallerne Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Alliancen København,Rødovre FC,3-3,D-FF København,D-FF København
2025-2026,16530,2025-11-02,11:00,Hørsholm Idrætspark Stadion og Haller Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Rungsted-Hørsholm FK,Sydsjællands Floorball Club,1-7,D-Rungsted-Hørsholm .,D-Rungsted-Hørsholm .
2025-2026,16531,2025-11-15,13:00,Stenløse Idrætsanlæg Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Egedal Floorball Klub,Rungsted-Hørsholm FK,5-2,D-Egedal floorball .,D-Egedal floorball .
2025-2026,16533,2025-11-15,16:00,Helsingør Idrætspark Stadion og Haller Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Helsingør FT,Rødovre FC,8-2,Niels Breitenbach,Rasmus Nielsen
2025-2026,16532,2025-11-16,11:00,Iselingehallen Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Sydsjællands Floorball Club,Benløse FC,1-1,D-Sydsjælland Floorball Club,D-Sydsjælland Floorball Club
2025-2026,16536,2025-11-23,10:00,DGI Huset Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Sydsjællands Floorball Club,Alliancen København,5-0,D-Sydsjælland Floorball Club,D-Sydsjælland Floorball Club
2025-2026,16534,2025-11-23,11:00,Benløsehallen Hal 1,Damer,Senior,2. Division Kvinder,Pulje 1,Benløse FC,Helsingør FT,4-4,D-Benløse FC .,D-Benløse FC .
2025-2026,16535,2025-11-25,20:00,Stenløse Idrætsanlæg Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Egedal Floorball Klub,Rødovre FC,3-1,D-Egedal floorball .,D-Egedal floorball .
2025-2026,16539,2025-11-30,11:00,Iselingehallen Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Sydsjællands Floorball Club,Egedal Floorball Klub,5-0,D-Sydsjælland Floorball Club,D-Sydsjælland Floorball Club
2025-2026,16540,2026-01-04,14:30,Bellahøj Hallerne Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Alliancen København,Helsingør FT,0-8,Anders Regner Christiansen,Niels Breitenbach
2025-2026,16542,2026-01-11,13:00,Benløsehallen Hal 1,Damer,Senior,2. Division Kvinder,Pulje 1,Benløse FC,Rungsted-Hørsholm FK,4-0,D-Benløse FC .,D-Benløse FC .
2025-2026,16544,2026-01-17,10:45,Rødovrehallen Hal 3,Damer,Senior,2. Division Kvinder,Pulje 1,Rødovre FC,Sydsjællands Floorball Club,1-5,D-Rødovre FC .,D-Rødovre FC .
2025-2026,16545,2026-01-17,16:45,Benløsehallen Hal 1,Damer,Senior,2. Division Kvinder,Pulje 1,Benløse FC,Egedal Floorball Klub,2-2,Anders Regner Christiansen,Martin Tilde Filipsen
2025-2026,16543,2026-01-18,10:00,Bellahøj Hallerne Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Alliancen København,Rungsted-Hørsholm FK,1-6,D-FF København,D-FF København
2025-2026,16529,2026-01-24,14:30,Helsingør Idrætspark Stadion og Haller Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Helsingør FT,Egedal Floorball Klub,1-1,D-Helsingør FT .,D-Helsingør FT .
2025-2026,16538,2026-01-25,14:00,Rungsted Gymnasiehal Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Rungsted-Hørsholm FK,Benløse FC,0-4,D-Rungsted-Hørsholm .,D-Rungsted-Hørsholm .
2025-2026,16526,2026-01-27,20:00,Rødovrehallen Hal 3,Damer,Senior,2. Division Kvinder,Pulje 1,Rødovre FC,Rungsted-Hørsholm FK,3-5,D-Rødovre FC .,D-Rødovre FC .
2025-2026,16547,2026-02-03,20:00,Stenløse Idrætsanlæg Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Egedal Floorball Klub,Alliancen København,1-2,D-Egedal floorball .,D-Egedal floorball .
2025-2026,16548,2026-02-07,11:30,Rødovre Stadionhal Hal 1,Damer,Senior,2. Division Kvinder,Pulje 1,Rødovre FC,Benløse FC,2-2,D-Rødovre FC .,D-Rødovre FC .
2025-2026,16546,2026-02-18,20:05,Rungsted Hallen Hal 1,Damer,Senior,2. Division Kvinder,Pulje 1,Rungsted-Hørsholm FK,Helsingør FT,4-8,D-Rungsted-Hørsholm .,D-Rungsted-Hørsholm .
2025-2026,16549,2026-02-21,11:30,Rødovrehallen Hal 3,Damer,Senior,2. Division Kvinder,Pulje 1,Rødovre FC,Alliancen København,,D-Rødovre FC .,D-Rødovre FC .
2025-2026,16551,2026-02-22,12:00,DGI Huset Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Sydsjællands Floorball Club,Rungsted-Hørsholm FK,,Troels Arpe-Strøm,Sean Christiansen
2025-2026,16550,2026-03-01,10:00,Stenløse Idrætsanlæg Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Egedal Floorball Klub,Helsingør FT,,D-Egedal floorball .,D-Egedal floorball .
2025-2026,16537,2026-03-07,11:30,Rødovrehallen Hal 3,Damer,Senior,2. Division Kvinder,Pulje 1,Rødovre FC,Helsingør FT,,D-Rødovre FC .,D-Rødovre FC .
2025-2026,16519,2026-03-07,14:30,Rungsted Gymnasiehal Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Rungsted-Hørsholm FK,Alliancen København,,D-Rungsted-Hørsholm .,D-Rungsted-Hørsholm .
2025-2026,16541,2026-03-10,20:00,Stenløse Idrætsanlæg Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Egedal Floorball Klub,Rødovre FC,,D-Rødovre FC .,D-Rødovre FC .
2025-2026,16552,2026-03-14,14:00,Helsingør Idrætspark Stadion og Haller Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Helsingør FT,Sydsjællands Floorball Club,,D-Helsingør FT .,D-Helsingør FT .
2025-2026,16553,2026-03-14,14:00,Bellahøj Hallerne Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Alliancen København,Benløse FC,,D-FF København,D-FF København
2025-2026,16554,2026-03-14,14:30,Rungsted Gymnasiehal Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Rungsted-Hørsholm FK,Rødovre FC,,D-Rungsted-Hørsholm .,D-Rungsted-Hørsholm .
2025-2026,16556,2026-03-28,15:00,Helsingør Idrætspark Stadion og Haller Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Helsingør FT,Benløse FC,,D-Helsingør FT .,D-Helsingør FT .
2025-2026,16557,2026-03-29,18:00,Hørsholm Idrætspark Stadion og Haller Hallen,Damer,Senior,2. Division Kvinder,Pulje 1,Rungsted-Hørsholm FK,Egedal Floorball Klub,,D-Rungsted-Hørsholm .,D-Rungsted-Hørsholm .
2025-2026,16555,2026-04-26,14:30,Bellahøj Hallerne Hal 2,Damer,Senior,2. Division Kvinder,Pulje 1,Alliancen København,Sydsjællands Floorball Club,,,
2025-2026,16956,2026-01-03,10:00,Sportscenter Herning Hal 1,Damer,Senior,Pokal Final 4 Kvinder,Pulje 1,Aalborg Flyers FC,Benløse FC,0-17,Martin Kirkholm Madsen,Martin Skou Andersen
2025-2026,16957,2026-01-03,13:00,Sportscenter Herning Hal 1,Damer,Senior,Pokal Final 4 Kvinder,Pulje 1,Frederikshavn Blackhawks,Copenhagen FC,17-3,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16963,2026-01-04,11:00,Sportscenter Herning Hal 1,Damer,Senior,Pokal Final 4 kvinder FINALE,Pulje 1,Benløse FC,Frederikshavn Blackhawks,1-15,Martin Skou Andersen,Martin Kirkholm Madsen
2025-2026,16939,2025-11-20,19:30,Abildgaard Hallen Hal 1,Damer,Senior,Pokalturnering 1/4 kvinder,Vest,Frederikshavn Blackhawks,Århus Floorball Klub,16-0,Henrik Pedersen,Klaus Holze Thøgersen
2025-2026,16938,2025-11-22,10:30,Skyline Arena Randers Hal 3,Damer,Senior,Pokalturnering 1/4 kvinder,Vest,Randers Raptors FC,Aalborg Flyers FC,2-11,Andreas Toft Larsen,Patrick Huus Bols
2025-2026,16940,2025-11-20,20:00,Bellahøj Hallerne Hal 2,Damer,Senior,Pokalturnering 1/4 kvinder,Øst,Alliancen,Benløse FC,5-6 SV,Niels Breitenbach,Rasmus Nielsen
2025-2026,16941,2025-11-20,20:00,Gl. Valbyhallen Hal 1,Damer,Senior,Pokalturnering 1/4 kvinder,Øst,Vallensbæk Floorball,Copenhagen FC,0-9,Martin Tilde Filipsen,Anders Regner Christiansen
2025-2026,15221,,,Avedøre Idrætscenter Hal 1,Damer,Senior,Pokalturnering Kvinder,1/16 Øst,Hvidovre Attack Floorball Club,Benløse FC,0-5,,
2025-2026,15220,2025-09-16,19:00,Damagerhallen Hal 1,Damer,Senior,Pokalturnering Kvinder,1/16 Øst,Greve Floorball Club,Alliancen,0-8,René Hochauer,Jakob Lind Nilsson
2025-2026,16922,2025-10-05,15:00,Snejbjerg Hallerne Hallen,Damer,Senior,Pokalturnering kvinder 1/8,Vest,Snejbjerg Snipers Floorball,Århus Floorball Klub,2-6,Jeppe Kristiansen,Kaj Andersen
2025-2026,16921,2025-10-12,14:00,Tornhøj Idrætscenter Hal 1,Damer,Senior,Pokalturnering kvinder 1/8,Vest,Aalborg Flyers FC,Team Århus Floorball,8-3,Andreas Toft Larsen,Patrick Huus Bols
2025-2026,16925,2025-10-07,19:00,Sundby hallen Hal 3,Damer,Senior,Pokalturnering kvinder 1/8,Øst,Hafnia FC,Alliancen,2-6,René Hochauer,Jakob Lind Nilsson
2025-2026,16926,2025-10-09,19:30,Hørsholm Idrætspark Stadion og Haller Hallen,Damer,Senior,Pokalturnering kvinder 1/8,Øst,Rungsted-Hørsholm FK,Benløse FC,4-7,Anders Regner Christiansen,Tobias Øvlisen
2025-2026,16927,2025-10-11,10:45,Rødovrehallen Hal 3,Damer,Senior,Pokalturnering kvinder 1/8,Øst,Rødovre FC,Copenhagen FC,0-9,Claus Gormsen,Nicolai Blom
2025-2026,16928,2025-10-22,20:00,Pilehaveskolen Hal 1,Damer,Senior,Pokalturnering kvinder 1/8,Øst,Vallensbæk Floorball,Herlev FC,2-1,Anders Regner Christiansen,Tobias Øvlisen
2025-2026,14275,,,Gl. Valbyhallen Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Copenhagen FC,Århus Floorball Klub,0-0,,
2025-2026,14281,,,TST Aktivcenter Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Århus Floorball Klub,Frederikshavn Blackhawks,,,
2025-2026,14323,,,TST Aktivcenter Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Århus Floorball Klub,Alliancen København,6-7 SV,,
2025-2026,14271,2025-09-20,16:00,Abildgaard Hallen Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Frederikshavn Blackhawks,Benløse FC,7-3,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,14276,2025-09-27,00:00,Abildgaard Hallen Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Frederikshavn Blackhawks,Copenhagen FC,,Ikke Påsat Dommer,Ikke Påsat Dommer
2025-2026,14284,2025-10-11,14:00,Bellahøj Hallerne Hal 2,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Alliancen København,Frederikshavn Blackhawks,1-9,Niels Breitenbach,Rasmus Nielsen
2025-2026,14283,2025-10-12,12:30,Hørsholm Idrætspark Stadion og Haller Hallen,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Rungsted-Hørsholm FK,Århus Floorball Klub,6-4,Anders Regner Christiansen,Martin Tilde Filipsen
2025-2026,14280,2025-10-21,19:45,Bellahøj Hallerne Hal 2,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Alliancen København,Benløse FC,3-8,René Hochauer,Niels Breitenbach
2025-2026,14285,2025-10-25,15:00,Abildgaard Hallen Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Frederikshavn Blackhawks,Rungsted-Hørsholm FK,11-2,Henrik Pedersen,Torben Bach Rafn
2025-2026,14286,2025-10-25,16:30,Gl. Valbyhallen Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Copenhagen FC,Benløse FC,1-10,Ronni Søderberg Andersen,Patrick Birckner
2025-2026,14287,2025-10-26,13:00,TST Aktivcenter Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Århus Floorball Klub,Alliancen København,6-7 SV,Paw Friis,Thomas Højgaard Jensen
2025-2026,14270,2025-10-28,19:30,Gl. Valbyhallen Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Copenhagen FC,Rungsted-Hørsholm FK,6-8,Anders Regner Christiansen,Martin Tilde Filipsen
2025-2026,14289,2025-11-01,16:00,Gl. Valbyhallen Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Copenhagen FC,Alliancen København,2-5,Anders Regner Christiansen,Niels Breitenbach
2025-2026,14290,2025-11-02,13:00,TST Aktivcenter Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Århus Floorball Klub,Benløse FC,2-12,Jacob Qvortrup,Rasmus Haslund
2025-2026,14291,2025-11-12,20:00,Hørsholm Idrætspark Stadion og Haller Hallen,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Rungsted-Hørsholm FK,Copenhagen FC,6-7,Martin Skou Andersen,Martin Kirkholm Madsen
2025-2026,14296,2025-11-16,13:00,Lystrup Idrætscenter Hal 2,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Århus Floorball Klub,Copenhagen FC,2-5,Torben Bach Rafn,Kim Falgren Vilger
2025-2026,14294,2025-11-16,14:00,Bellahøj Hallerne Hal 2,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Alliancen København,Rungsted-Hørsholm FK,9-5,Niels Breitenbach,Rasmus Nielsen
2025-2026,14298,2025-11-23,13:00,Hørsholm Idrætspark Stadion og Haller Hallen,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Rungsted-Hørsholm FK,Benløse FC,2-6,Niels Breitenbach,Anders Sørensen
2025-2026,14302,2025-11-29,10:00,Abildgaard Hallen Hal 1,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Frederikshavn Blackhawks,Århus Floorball Klub,8-0,Jacob Frejlev,Torben Bach Rafn
2025-2026,14301,2025-11-29,14:15,Ringsted Sportscenter Hal B,Damer,Senior,Unihoc Floorball Liga Kvinder,Pulje 1,Benløse FC,Alliancen København,8-4,Patrick Birckner,Jannik Engelhardt
