KampNr,Kamp,Dato,KampID,Sæson,Stadie,Periode,teamid,number,Event,Nummer,Spiller,Tid
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,1,29511,1,Goal,92,Frederik Kobberup,275
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,1,29507,0,Assist,11,Zimon Peters,332
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,1,29507,1,Goal,87,Milan Adam,332
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,1,29507,0,Assist,32,Jonas Gylling,761
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,1,29507,1,Goal,87,Milan Adam,761
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,1,29511,1,Goal,21,Casper Lindhardt Christensen,1142
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,1,29511,0,Assist,2,Mathias Fischer Hoerby Jensen,1142
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,2,29511,0,Assist,92,Frederik Kobberup,1231
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,2,29511,1,Goal,2,Mathias Fischer Hoerby Jensen,1231
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,2,29507,0,Time-Out,,,1459
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,2,29507,207,Penalty,87,Milan Adam,1519
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,2,29511,205,Penalty,21,Casper Lindhardt Christensen,1938
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,2,29511,202,Penalty,12,Jannik trolle,1992
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,2,29507,1,Goal,90,Nicolai Børner,2032
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,2,29507,0,Assist,6,Rasmus Rask Kjær Poulsen,2032
40000942,Hvidovre Attack - Benløse IF,44822,35312,20222023,Grundspil,3,29507,0,Penalty,32,Jonas Gylling,2591
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29512,1,Goal,2,Jakob Ohlsson,660
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29512,0,Assist,17,Jannik L. Dalkvist,660
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29513,1,Goal,3,Charlie Petersen,723
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29513,0,Assist,63,Kalle Tamminen,723
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29512,1,Goal,87,Oliver Madsen,853
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29512,0,Assist,89,Rasmus Schjerlund Nielsen,853
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29512,0,Assist,77,Andreas Kleczewski,922
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29512,1,Goal,53,August Lunddahl Mathiassen,922
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29513,101,Penalty,69,Elias Ford Holmberg,922
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29512,1,Goal,8,Patrick Falkenberg Møller,963
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,1,29512,0,Assist,16,Rasmus Bømervang,963
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,2,29512,0,Assist,81,Otto Kjeld Bjørklund Jørgensen,1267
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,2,29512,1,Goal,8,Patrick Falkenberg Møller,1267
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,2,29513,1,Goal,63,Kalle Tamminen,1435
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,2,29513,1,Goal,63,Kalle Tamminen,1728
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,2,29513,0,Assist,27,Villads Bech Crawfurd,1728
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,2,29513,0,Assist,3,Charlie Petersen,1753
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,2,29513,1,Goal,20,Noel Donde,1753
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,2,29512,1,Goal,81,Otto Kjeld Bjørklund Jørgensen,2260
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,2,29512,0,Assist,8,Patrick Falkenberg Møller,2260
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29512,208,Penalty,87,Oliver Madsen,2742
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29513,205,Penalty,22,Christian Holmsteen,2875
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29512,1,Goal,53,August Lunddahl Mathiassen,2991
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29512,0,Assist,17,Jannik L. Dalkvist,2991
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29513,0,Time-Out,,,3225
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29513,1,Goal,3,Charlie Petersen,3291
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29513,0,Assist,63,Kalle Tamminen,3291
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29513,1,Goal,20,Noel Donde,3302
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29513,212,Penalty,27,Villads Bech Crawfurd,3361
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29512,1,Goal,77,Andreas Kleczewski,3444
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29512,0,Assist,17,Jannik L. Dalkvist,3444
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29513,0,Assist,97,Rasmus Engelhardt Frie,3497
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29513,1,Goal,3,Charlie Petersen,3497
40000943,Rødovre FC - Copenhagen FC,44828,35313,20222023,Grundspil,3,29512,219,Penalty,8,Patrick Falkenberg Møller,3523
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,1,Goal,8,Noah vilsted,318
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,0,Assist,11,Zimon Peters,318
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,0,Assist,24,Mikkel Benjamin Christensen,564
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,1,Goal,90,Nicolai Børner,564
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,502,Penalty,8,Noah vilsted,663
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,1,Goal,98,Mathias Mortensen,702
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,1,Goal,98,Mathias Mortensen,702
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,0,Assist,90,Nicolai Børner,702
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,0,Assist,74,Nicholas MacCabe,806
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,1,29507,1,Goal,32,Jonas Gylling,985
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29507,0,Assist,5,Elias Suensen,1336
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29507,1,Goal,44,Nikolaj Brixager,1336
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29507,201,Penalty,55,Malthe Kjær,1361
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29507,1,Goal,32,Jonas Gylling,1530
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29507,0,Assist,11,Zimon Peters,1530
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29510,1,Goal,81,Jesper Schow,1614
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29510,0,Assist,59,Kim Thobiassen,1614
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29507,1,Goal,32,Jonas Gylling,1614
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29507,0,Assist,6,Rasmus Rask Kjær Poulsen,1614
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29507,1,Goal,98,Mathias Mortensen,1742
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29507,0,Assist,24,Mikkel Benjamin Christensen,1742
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29510,0,Assist,81,Jesper Schow,1905
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29510,1,Goal,59,Kim Thobiassen,1905
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,2,29510,201,Penalty,97,Mads Voldum,2113
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29510,1,Goal,97,Mads Voldum,2400
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29510,0,Assist,29,Thomas Hvims,2756
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29510,215,Penalty,71,Ondrej Ceska,2809
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29507,0,Assist,24,Mikkel Benjamin Christensen,2809
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29507,1,Goal,44,Nikolaj Brixager,2809
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29510,0,Assist,81,Jesper Schow,2956
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29510,1,Goal,59,Kim Thobiassen,2956
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29507,0,Time-Out,,,2956
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29507,0,Assist,98,Mathias Mortensen,2968
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29507,1,Goal,24,Mikkel Benjamin Christensen,2968
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29510,1,Goal,28,Ole Tougaard,3012
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29510,0,Assist,29,Thomas Hvims,3012
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29507,1,Goal,98,Mathias Mortensen,3434
40000944,Hafnia FC - Benløse IF,44829,35314,20222023,Grundspil,3,29507,0,Assist,90,Nicolai Børner,3434
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,1,29513,1,Goal,5,Bertram Valiant Vinther,840
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,1,29513,0,Assist,50,Mikkel Riis,840
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,1,29513,207,Penalty,69,Elias Ford Holmberg,1031
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,1,29513,201,Penalty,27,Villads Bech Crawfurd,1031
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,1,29507,1,Goal,24,Mikkel Benjamin Christensen,1101
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,1,29507,0,Assist,6,Rasmus Rask Kjær Poulsen,1101
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,1,29507,0,Assist,24,Mikkel Benjamin Christensen,1130
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,1,29507,1,Goal,44,Nikolaj Brixager,1130
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,2,29507,0,Assist,98,Mathias Mortensen,1447
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,2,29507,1,Goal,44,Nikolaj Brixager,1447
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,2,29507,205,Penalty,98,Mathias Mortensen,1596
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,2,29513,205,Penalty,69,Elias Ford Holmberg,1945
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,2,29513,1,Goal,63,Kalle Tamminen,2059
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,2,29513,0,Assist,27,Villads Bech Crawfurd,2059
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,2,29507,220,Penalty,6,Rasmus Rask Kjær Poulsen,2227
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,2,29513,1,Goal,5,Bertram Valiant Vinther,2227
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,2,29513,0,Assist,20,Noel Donde,2227
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,3,29513,1,Goal,22,Christian Holmsteen,3184
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,3,29513,0,Assist,63,Kalle Tamminen,3184
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,3,29507,0,Time-Out,,,3331
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,3,29513,207,Penalty,3,Charlie Petersen,3331
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,3,29513,1,Goal,22,Christian Holmsteen,3561
40000946,Benløse IF - Copenhagen FC,44843,35316,20222023,Grundspil,3,29513,0,Assist,63,Kalle Tamminen,3561
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29510,1,Goal,81,Jesper Schow,18
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29510,0,Assist,10,Nikolaj Parbo,18
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,1,Goal,81,Otto Kjeld Bjørklund Jørgensen,48
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,0,Assist,89,Rasmus Schjerlund Nielsen,48
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,1,Goal,28,Victor Toftebjerg,290
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,0,Assist,19,Oliver Ruud,512
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,1,Goal,8,Patrick Falkenberg Møller,512
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29510,201,Penalty,44,Philippe Nielsen,687
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,1,Goal,17,Jannik L. Dalkvist,698
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,0,Assist,8,Patrick Falkenberg Møller,698
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29510,0,Assist,66,Jeppe Trier,799
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29510,1,Goal,81,Jesper Schow,799
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,1,Goal,8,Patrick Falkenberg Møller,880
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,504,Penalty,28,Victor Toftebjerg,936
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,1,29512,213,Penalty,19,Oliver Ruud,1058
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,2,29510,0,Assist,81,Jesper Schow,1264
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,2,29510,1,Goal,10,Nikolaj Parbo,1264
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,2,29512,220,Penalty,8,Patrick Falkenberg Møller,1549
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,2,29512,1,Goal,2,Jakob Ohlsson,1604
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,2,29510,1,Goal,66,Jeppe Trier,1627
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,2,29510,0,Assist,81,Jesper Schow,1627
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,2,29510,1,Goal,66,Jeppe Trier,1700
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,2,29510,0,Assist,81,Jesper Schow,1700
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,2,29510,206,Penalty,44,Philippe Nielsen,1978
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29512,0,Assist,77,Andreas Kleczewski,2721
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29512,1,Goal,53,August Lunddahl Mathiassen,2721
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29512,201,Penalty,28,Victor Toftebjerg,2894
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29512,504,Penalty,16,Rasmus Bømervang,3278
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29510,504,Penalty,10,Nikolaj Parbo,3278
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29512,0,Assist,2,Jakob Ohlsson,3482
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29512,1,Goal,17,Jannik L. Dalkvist,3482
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29510,0,Time-Out,,,3482
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29512,1,Goal,77,Andreas Kleczewski,3582
40000947,Rødovre FC - Hafnia FC,44843,35317,20222023,Grundspil,3,29512,0,Assist,17,Jannik L. Dalkvist,3582
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,1,29509,201,Penalty,10,Otto Ray Hernandez,622
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,1,29509,219,Penalty,67,Daniel Mac Cabe,793
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,2,29509,1,Goal,18,Kristoffer Fält,1564
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,2,29509,0,Assist,88,Rasmus Ravn,1564
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,2,29507,1,Goal,5,Elias Suensen,1821
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,2,29507,0,Assist,11,Zimon Peters,1821
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,2,29507,1,Goal,68,Malthe Winther,1880
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,3,29509,0,Assist,18,Kristoffer Fält,2698
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,3,29509,1,Goal,2,Simon Lehnert,2698
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,3,29507,1,Goal,98,Mathias Mortensen,3044
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,3,29507,0,Assist,90,Noah vilsted,3044
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,3,29509,0,Time-Out,,,3272
40000949,Benløse IF - Vanløse Floorball,44846,35319,20222023,Grundspil,3,29509,212,Penalty,2,Simon Lehnert,3359
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,1,29510,205,Penalty,49,Kristian Kirk,539
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,1,29511,207,Penalty,21,Casper Lindhardt Christensen,866
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,1,29510,1,Goal,66,Jeppe Trier,938
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,1,29510,0,Assist,81,Jesper Schow,938
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,1,29510,201,Penalty,71,Ondrej Ceska,1029
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,0,Assist,21,Casper Lindhardt Christensen,1264
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,1,Goal,90,Malthe Daae Christensen,1264
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,1,Goal,89,Kenneth Danielsen,1313
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,0,Assist,7,Rasmus Madsen,1313
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29510,201,Penalty,71,Ondrej Ceska,1408
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,0,Assist,92,Frederik Kobberup,1431
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,1,Goal,6,Mathias Simon Thorsen,1431
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,201,Penalty,92,Frederik Kobberup,1544
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,1,Goal,4,Lucas Madsen,1589
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,0,Assist,89,Kenneth Danielsen,1589
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29510,101,Penalty,72,Jesper Bjørneboe,1619
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29510,1,Goal,29,Thomas Hvims,1866
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,1,Goal,19,Anders Grønborg,2033
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,0,Assist,86,Casper Breitenbach,2033
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,0,Assist,92,Frederik Kobberup,2072
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29511,1,Goal,4,Lucas Madsen,2072
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29510,1,Goal,59,Kim Thobiassen,2350
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,2,29510,0,Assist,13,Michael Møller,2350
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29510,1,Goal,66,Jeppe Trier,2538
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29510,0,Assist,44,Philippe Nielsen,2538
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29510,1,Goal,81,Jesper Schow,2687
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29510,0,Assist,59,Kim Thobiassen,2687
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29511,1,Goal,92,Frederik Kobberup,2740
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29511,0,Assist,86,Casper Breitenbach,2740
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29511,0,Assist,19,Anders Grønborg,2915
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29511,1,Goal,86,Casper Breitenbach,2915
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29511,207,Penalty,4,Lucas Madsen,2935
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29510,220,Penalty,49,Kristian Kirk,2986
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29510,222,Penalty,10,Nikolaj Parbo,3014
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29510,201,Penalty,59,Kim Thobiassen,3155
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29510,0,Time-Out,,,3504
40000950,Hafnia FC - Hvidovre Attack,44845,35320,20222023,Grundspil,3,29510,302,Penalty,72,Jesper Bjørneboe,3504
40000951,Rødovre FC - RungstedHørsholm,44846,35321,20222023,Grundspil,1,29512,0,Assist,77,Andreas Kleczewski,227
